FID,Station_ID,Latitude,Longitude,Input_FID,Area
3789,14856,-44.175,169.075,3208,2.22157
3790,14750,-44.125,169.075,3114,2.22347
3791,14748,-44.075,169.075,3113,2.22537
3792,14747,-44.025,169.075,3112,2.22728
3793,14746,-43.975,169.075,3111,2.22918
3794,14567,-44.175,169.025,2949,2.22159
3795,14566,-44.125,169.025,2948,2.22349
3796,14565,-44.075,169.025,2947,2.2254
3797,14564,-44.025,169.025,2946,2.2273
3798,14563,-43.975,169.025,2945,2.22921
3799,14274,-44.175,168.975,2690,2.22161
3800,14273,-44.125,168.975,2689,2.22352
3801,14271,-44.025,168.975,2687,2.22733
3802,14270,-43.975,168.975,2686,2.22923
3803,12981,-44.175,168.875,1533,2.22165
3804,12980,-44.125,168.875,1532,2.22356
3805,12979,-44.075,168.875,1531,2.22547
3806,12978,-44.025,168.875,1530,2.22738
3807,12977,-43.975,168.875,1529,2.63526
3808,12836,-44.175,168.925,1419,2.22163
3809,12835,-44.125,168.925,1418,2.22354
3810,12834,-44.075,168.925,1417,2.22544
3811,12833,-44.025,168.925,1416,2.22735
3812,12832,-43.975,168.925,1415,2.22926
3813,14914,-44.175,169.325,3263,2.22148
3814,14913,-44.125,169.325,3262,2.22337
3815,14911,-44.025,169.325,3260,2.22716
3816,14630,-44.175,169.275,3003,2.22149
3817,14628,-44.125,169.275,3002,2.22339
3818,14627,-44.075,169.275,3001,2.22529
3819,14626,-44.025,169.275,3000,2.22719
3820,14452,-44.175,169.225,2853,2.22151
3821,14451,-44.125,169.225,2852,2.22341
3822,14450,-44.075,169.225,2851,2.22531
3823,14449,-44.025,169.225,2850,2.22721
3824,14330,-44.175,169.425,2741,2.22144
3825,14329,-44.125,169.425,2740,2.22334
3826,14328,-44.075,169.425,2739,2.22523
3827,14327,-44.025,169.425,2738,2.22712
3828,13022,-44.175,169.175,1571,2.22153
3829,13021,-44.125,169.175,1570,2.22343
3830,13020,-44.075,169.175,1569,2.22533
3831,13019,-44.025,169.175,1568,2.22723
3832,13018,-43.975,169.175,1567,2.22913
3833,12895,-44.175,169.375,1471,2.22146
3834,12894,-44.125,169.375,1470,2.22335
3835,12893,-44.075,169.375,1469,2.22525
3836,12892,-44.025,169.375,1468,2.22714
3837,15093,-44.175,169.575,3419,2.2214
3838,15092,-44.125,169.575,3418,2.22329
3839,15091,-44.075,169.575,3417,2.22518
3840,15090,-44.025,169.575,3416,2.22707
3841,14820,-44.175,169.525,3174,2.22141
3842,14819,-44.125,169.525,3173,2.2233
3843,14818,-44.075,169.525,3172,2.22519
3844,14817,-44.025,169.525,3171,2.22709
3845,14525,-44.175,169.475,2912,2.22143
3846,14524,-44.125,169.475,2911,2.22332
3847,14523,-44.075,169.475,2910,2.22521
3848,14522,-44.025,169.475,2909,2.22711
3849,13368,-44.025,169.775,1878,2.227
3850,13304,-44.175,169.725,1820,2.22136
3851,13303,-44.125,169.725,1819,2.22325
3852,13302,-44.075,169.725,1818,2.22513
3853,13301,-44.025,169.725,1817,2.22702
3854,13203,-44.175,169.675,1732,2.22137
3855,13202,-44.125,169.675,1731,2.22326
3856,13201,-44.075,169.675,1730,2.22515
3857,13200,-44.025,169.675,1729,2.22703
3858,13089,-44.175,169.625,1632,2.22139
3859,13087,-44.075,169.625,1630,2.22516
3860,13086,-44.025,169.625,1629,2.22705
3861,14195,-44.225,170.075,2624,2.21942
3862,14194,-44.175,170.075,2623,2.2213
3863,14193,-44.125,170.075,2622,2.22317
3864,14192,-44.075,170.075,2621,2.22505
3865,14191,-44.025,170.075,2620,2.22693
3866,13995,-44.175,170.025,2441,2.2213
3867,13994,-44.125,170.025,2440,2.22318
3868,13993,-44.075,170.025,2439,2.22506
3869,13992,-44.025,170.025,2438,2.22694
3870,13789,-44.175,169.975,2253,2.22131
3871,13788,-44.125,169.975,2252,2.22319
3872,13784,-44.075,169.975,2251,2.22507
3873,13783,-44.025,169.975,2250,2.22695
3874,13531,-44.175,169.925,2026,2.22132
3875,13529,-44.075,169.925,2024,2.22508
3876,13528,-44.025,169.925,2023,2.22696
3877,13466,-44.175,169.875,1968,2.22133
3878,13464,-44.125,169.875,1967,2.22321
3879,13463,-44.075,169.875,1966,2.22509
3880,13462,-44.025,169.875,1965,2.22697
3881,13371,-44.175,169.775,1881,2.22135
3882,13370,-44.125,169.775,1880,2.22323
3883,13369,-44.075,169.775,1879,2.22512
3884,13293,-44.175,169.825,1809,2.22134
3885,13292,-44.125,169.825,1808,2.22322
3886,13291,-44.075,169.825,1807,2.2251
3887,13290,-44.025,169.825,1806,2.22699
3888,14042,-44.225,170.225,2485,2.21941
3889,14041,-44.175,170.225,2484,2.22128
3890,14039,-44.075,170.225,2482,2.22503
3891,14038,-44.025,170.225,2481,2.2269
3892,13951,-44.225,170.375,2401,2.2194
3893,13950,-44.175,170.375,2400,2.22127
3894,13949,-44.125,170.375,2399,2.22314
3895,13948,-44.075,170.375,2398,2.22501
3896,13947,-44.025,170.375,2397,2.22688
3897,13893,-44.225,170.175,2347,2.21941
3898,13892,-44.175,170.175,2346,2.22128
3899,13891,-44.125,170.175,2345,2.22316
3900,13836,-44.075,170.175,2296,2.22503
3901,13835,-44.025,170.175,2295,2.22691
3902,13749,-44.225,170.325,2220,2.2194
3903,13748,-44.175,170.325,2219,2.22127
3904,13747,-44.125,170.325,2218,2.22314
3905,13746,-44.075,170.325,2217,2.22501
3906,13744,-44.025,170.325,2216,2.22688
3907,13689,-44.225,170.125,2166,2.21941
3908,13688,-44.175,170.125,2165,2.22129
3909,13687,-44.125,170.125,2164,2.22317
3910,13686,-44.075,170.125,2163,2.22504
3911,13684,-44.025,170.125,2162,2.22692
3912,13438,-44.225,170.275,1942,2.2194
3913,13437,-44.175,170.275,1941,2.22128
3914,13436,-44.125,170.275,1940,2.22315
3915,13435,-44.075,170.275,1939,2.22502
3916,13434,-44.025,170.275,1938,2.22689
3917,19755,-44.225,170.575,5051,2.21941
3918,19754,-44.175,170.575,5050,2.22127
3919,19753,-44.125,170.575,5049,2.22313
3920,19752,-44.075,170.575,5048,2.225
3921,19751,-44.025,170.575,5047,2.22686
3922,19548,-44.225,170.525,4844,2.2194
3923,19547,-44.175,170.525,4843,2.22127
3924,19545,-44.075,170.525,4841,2.225
3925,19544,-44.025,170.525,4840,2.22686
3926,19413,-44.225,170.475,4709,2.2194
3927,19412,-44.175,170.475,4708,2.22127
3928,19411,-44.125,170.475,4707,2.22313
3929,19410,-44.075,170.475,4706,2.225
3930,19409,-44.025,170.475,4705,2.22687
3931,15407,-44.225,170.675,3700,2.21941
3932,15406,-44.175,170.675,3699,2.22127
3933,15405,-44.125,170.675,3698,2.22314
3934,15404,-44.075,170.675,3697,2.225
3935,15403,-44.025,170.675,3696,2.22686
3936,15308,-44.225,170.625,3615,2.21941
3937,15307,-44.175,170.625,3614,2.22127
3938,15306,-44.125,170.625,3613,2.22313
3939,15305,-44.075,170.625,3612,2.225
3940,15304,-44.025,170.625,3611,2.22686
3941,14149,-44.225,170.425,2580,2.2194
3942,14148,-44.175,170.425,2579,2.22127
3943,14144,-44.125,170.425,2578,2.22314
3944,14143,-44.075,170.425,2577,2.225
3945,14142,-44.025,170.425,2576,2.22687
3946,19795,-44.225,170.825,5090,2.21943
3947,19794,-44.175,170.825,5089,2.22129
3948,19793,-44.125,170.825,5088,2.22314
3949,19792,-44.075,170.825,5087,2.225
3950,19791,-44.025,170.825,5086,2.22686
3951,19600,-44.225,170.975,4896,2.21945
3952,19599,-44.175,170.975,4895,2.22131
3953,19598,-44.125,170.975,4894,2.22316
3954,19597,-44.075,170.975,4893,2.22501
3955,19596,-44.025,170.975,4892,2.22687
3956,19578,-44.225,170.775,4874,2.21942
3957,19577,-44.175,170.775,4873,2.22128
3958,19576,-44.125,170.775,4872,2.22314
3959,19575,-44.075,170.775,4871,2.225
3960,19574,-44.025,170.775,4870,2.22686
3961,19452,-44.225,170.725,4748,2.21942
3962,19451,-44.175,170.725,4747,2.22128
3963,19450,-44.125,170.725,4746,2.22314
3964,19449,-44.075,170.725,4745,2.225
3965,19448,-44.025,170.725,4744,2.22686
3966,19366,-44.225,170.925,4663,2.21944
3967,19365,-44.175,170.925,4662,2.2213
3968,19364,-44.125,170.925,4661,2.22315
3969,19363,-44.075,170.925,4660,2.22501
3970,19362,-44.025,170.925,4659,2.22686
3971,15203,-44.225,170.875,3517,2.21944
3972,15202,-44.175,170.875,3516,2.22129
3973,15200,-44.075,170.875,3514,2.22501
3974,15199,-44.025,170.875,3513,2.22686
3975,19822,-44.225,171.025,5117,2.21946
3976,19821,-44.175,171.025,5116,2.22132
3977,19820,-44.125,171.025,5115,2.22317
3978,19819,-44.075,171.025,5114,2.22502
3979,19818,-44.025,171.025,5113,2.22687
3980,19729,-44.225,171.225,5025,2.21951
3981,19728,-44.175,171.225,5024,2.22136
3982,19727,-44.125,171.225,5023,2.22321
3983,19726,-44.075,171.225,5022,2.22505
3984,19725,-44.025,171.225,5021,2.2269
3985,19621,-44.225,171.175,4917,2.2195
3986,19620,-44.175,171.175,4916,2.22135
3987,19618,-44.075,171.175,4914,2.22504
3988,19524,-44.025,171.175,4820,2.22689
3989,19394,-44.225,171.125,4690,2.21949
3990,19393,-44.175,171.125,4689,2.22134
3991,19392,-44.125,171.125,4688,2.22319
3992,19391,-44.075,171.125,4687,2.22504
3993,19390,-44.025,171.125,4686,2.22689
3994,15467,-44.225,171.325,3753,2.21954
3995,15466,-44.175,171.325,3752,2.22139
3996,15465,-44.125,171.325,3751,2.22323
3997,15464,-44.075,171.325,3750,2.22508
3998,15285,-44.225,171.275,3593,2.21953
3999,15284,-44.175,171.275,3592,2.22137
4000,15283,-44.125,171.275,3591,2.22322
4001,15282,-44.075,171.275,3590,2.22506
4002,15281,-44.025,171.275,3589,2.22691
4003,15233,-44.225,171.075,3544,2.21947
4004,15232,-44.175,171.075,3543,2.22133
4005,15231,-44.125,171.075,3542,2.22318
4006,15230,-44.075,171.075,3541,2.22503
4007,15228,-44.025,171.075,3540,2.22688
4008,18881,-44.125,171.625,4180,1.47214
4009,18880,-44.075,171.625,4179,2.22516
4010,18771,-44.125,171.575,4070,2.2921
4011,18770,-44.075,171.575,4069,2.22515
4012,18453,-44.075,171.475,4010,2.22512
4013,15673,-44.175,171.525,3931,1.51378
4014,15672,-44.125,171.525,3930,2.22329
4015,15671,-44.075,171.525,3929,2.22513
4016,15616,-44.175,171.475,3882,2.36995
4017,15572,-44.225,171.425,3845,1.69369
4018,15571,-44.175,171.425,3844,2.22142
4019,15570,-44.125,171.425,3843,2.22326
4020,15568,-44.075,171.425,3842,2.2251
4021,15518,-44.225,171.375,3798,2.57225
4022,15517,-44.175,171.375,3797,2.2214
4023,15516,-44.125,171.375,3796,2.22324
4024,15515,-44.075,171.375,3795,2.22509
4025,19043,-44.075,171.675,4342,2.43476
4026,20380,-43.825,173.075,5672,2.08784
4027,20268,-43.825,173.025,5560,2.70056
4028,20250,-43.825,172.975,5542,2.29174
4029,21282,-43.875,172.875,6570,3.51292
4030,21281,-43.825,172.875,6569,2.69467
4031,21129,-43.825,172.675,6419,1.33902
4032,21050,-43.825,172.825,6340,2.79205
4033,20816,-43.825,172.625,6106,1.43754
4034,20111,-43.825,172.775,5406,2.69253
4035,21319,-43.825,172.325,6607,2.71145
4036,21216,-43.825,172.525,6504,1.87754
4037,21056,-43.875,172.275,6346,1.69328
4038,21055,-43.825,172.275,6345,2.23458
4039,20997,-43.825,172.475,6287,2.12467
4040,20057,-43.825,172.375,5352,2.63311
4041,19956,-43.825,172.575,5251,1.63322
4042,20967,-43.875,172.225,6257,2.06523
4043,20966,-43.825,172.225,6256,2.23455
4044,20746,-43.875,172.175,6036,2.69315
4045,20745,-43.825,172.175,6035,2.23453
4046,19193,-43.875,172.125,4490,2.77742
4047,19192,-43.825,172.125,4489,2.23451
4048,19020,-43.875,172.075,4319,2.23266
4049,19019,-43.825,172.075,4318,2.23449
4050,18849,-43.925,172.025,4148,2.52939
4051,18848,-43.875,172.025,4147,2.23264
4052,18847,-43.825,172.025,4146,2.23447
4053,15614,-43.975,171.975,3880,1.62563
4054,15608,-43.925,171.975,3879,2.23079
4055,15607,-43.875,171.975,3878,2.23262
4056,15606,-43.825,171.975,3877,2.23445
4057,19182,-43.975,171.925,4479,2.30255
4058,19181,-43.925,171.925,4478,2.23077
4059,19180,-43.875,171.925,4477,2.2326
4060,19179,-43.825,171.925,4476,2.23443
4061,19148,-44.025,171.725,4445,2.22703
4062,19147,-43.975,171.725,4444,2.22887
4063,19146,-43.925,171.725,4443,2.2307
4064,19145,-43.875,171.725,4442,2.23254
4065,19144,-43.825,171.725,4441,2.23437
4066,19042,-44.025,171.675,4341,2.22702
4067,19041,-43.975,171.675,4340,2.22885
4068,19040,-43.925,171.675,4339,2.23069
4069,19039,-43.875,171.675,4338,2.23252
4070,19038,-43.825,171.675,4337,2.23436
4071,19005,-44.025,171.875,4304,1.25734
4072,19004,-43.975,171.875,4303,2.22892
4073,19003,-43.925,171.875,4302,2.23076
4074,19002,-43.875,171.875,4301,2.23259
4075,19001,-43.825,171.875,4300,2.23442
4076,18887,-44.025,171.825,4186,2.11149
4077,18886,-43.975,171.825,4185,2.22891
4078,18885,-43.925,171.825,4184,2.23074
4079,18884,-43.875,171.825,4183,2.23257
4080,18883,-43.825,171.825,4182,2.2344
4081,18732,-44.025,171.775,4031,2.65385
4082,18731,-43.975,171.775,4030,2.22889
4083,18729,-43.875,171.775,4028,2.23255
4084,18728,-43.825,171.775,4027,2.23439
4085,18879,-44.025,171.625,4178,2.227
4086,18878,-43.975,171.625,4177,2.22884
4087,18877,-43.925,171.625,4176,2.23067
4088,18876,-43.875,171.625,4175,2.23251
4089,18875,-43.825,171.625,4174,2.23435
4090,18769,-44.025,171.575,4068,2.22699
4091,18768,-43.975,171.575,4067,2.22882
4092,18767,-43.925,171.575,4066,2.23066
4093,18766,-43.875,171.575,4065,2.2325
4094,18765,-43.825,171.575,4064,2.23434
4095,18335,-44.025,171.475,4009,2.22696
4096,18330,-43.975,171.475,4008,2.2288
4097,18213,-43.875,171.475,4006,2.23248
4098,18194,-43.825,171.475,4005,2.23432
4099,15668,-44.025,171.525,3928,2.22697
4100,15667,-43.975,171.525,3927,2.22881
4101,15666,-43.925,171.525,3926,2.23065
4102,15665,-43.875,171.525,3925,2.23249
4103,15664,-43.825,171.525,3924,2.23433
4104,15567,-44.025,171.425,3841,2.22694
4105,15566,-43.975,171.425,3840,2.22879
4106,15565,-43.925,171.425,3839,2.23063
4107,15564,-43.875,171.425,3838,2.23247
4108,15563,-43.825,171.425,3837,2.23431
4109,15514,-44.025,171.375,3794,2.22693
4110,15513,-43.975,171.375,3793,2.22877
4111,15512,-43.925,171.375,3792,2.23062
4112,15511,-43.875,171.375,3791,2.23246
4113,15508,-43.825,171.375,3790,2.2343
4114,19817,-43.975,171.025,5112,2.22873
4115,19816,-43.925,171.025,5111,2.23058
4116,19724,-43.975,171.225,5020,2.22875
4117,19723,-43.925,171.225,5019,2.2306
4118,19722,-43.875,171.225,5018,2.23244
4119,19721,-43.825,171.225,5017,2.23429
4120,19523,-43.975,171.175,4819,2.22874
4121,19521,-43.875,171.175,4817,2.23244
4122,19520,-43.825,171.175,4816,2.23429
4123,19389,-43.975,171.125,4685,2.22874
4124,19388,-43.925,171.125,4684,2.23058
4125,19387,-43.875,171.125,4683,2.23243
4126,19386,-43.825,171.125,4682,2.23428
4127,15463,-44.025,171.325,3749,2.22692
4128,15462,-43.975,171.325,3748,2.22876
4129,15461,-43.925,171.325,3747,2.23061
4130,15460,-43.875,171.325,3746,2.23245
4131,15459,-43.825,171.325,3745,2.2343
4132,15280,-43.975,171.275,3588,2.22876
4133,15279,-43.925,171.275,3587,2.2306
4134,15278,-43.875,171.275,3586,2.23245
4135,15277,-43.825,171.275,3585,2.23429
4136,15227,-43.975,171.075,3539,2.22873
4137,15226,-43.925,171.075,3538,2.23058
4138,15225,-43.875,171.075,3537,2.23243
4139,15224,-43.825,171.075,3536,2.23428
4140,19815,-43.875,171.025,5110,2.23243
4141,19814,-43.825,171.025,5109,2.23428
4142,19790,-43.975,170.825,5085,2.22872
4143,19789,-43.925,170.825,5084,2.23057
4144,19788,-43.875,170.825,5083,2.23243
4145,19787,-43.825,170.825,5082,2.23429
4146,19595,-43.975,170.975,4891,2.22872
4147,19594,-43.925,170.975,4890,2.23058
4148,19593,-43.875,170.975,4889,2.23243
4149,19592,-43.825,170.975,4888,2.23428
4150,19573,-43.975,170.775,4869,2.22872
4151,19572,-43.925,170.775,4868,2.23058
4152,19571,-43.875,170.775,4867,2.23243
4153,19570,-43.825,170.775,4866,2.23429
4154,19447,-43.975,170.725,4743,2.22872
4155,19361,-43.975,170.925,4658,2.22872
4156,19360,-43.925,170.925,4657,2.23057
4157,19359,-43.875,170.925,4656,2.23243
4158,19358,-43.825,170.925,4655,2.23428
4159,19342,-43.925,170.725,4639,2.23058
4160,19341,-43.875,170.725,4638,2.23244
4161,19340,-43.825,170.725,4637,2.2343
4162,15198,-43.975,170.875,3512,2.22872
4163,15196,-43.875,170.875,3510,2.23243
4164,15195,-43.825,170.875,3509,2.23429
4165,19750,-43.975,170.575,5046,2.22873
4166,19749,-43.925,170.575,5045,2.23059
4167,19747,-43.825,170.575,5043,2.23432
4168,19543,-43.975,170.525,4839,2.22873
4169,19542,-43.925,170.525,4838,2.2306
4170,19541,-43.875,170.525,4837,2.23246
4171,19540,-43.825,170.525,4836,2.23433
4172,19320,-43.975,170.475,4617,2.22873
4173,19319,-43.925,170.475,4616,2.2306
4174,19318,-43.875,170.475,4615,2.23247
4175,19317,-43.825,170.475,4614,2.23434
4176,15402,-43.975,170.675,3695,2.22872
4177,15401,-43.925,170.675,3694,2.23058
4178,15400,-43.875,170.675,3693,2.23244
4179,15399,-43.825,170.675,3692,2.2343
4180,15303,-43.975,170.625,3610,2.22872
4181,15302,-43.925,170.625,3609,2.23058
4182,15301,-43.875,170.625,3608,2.23245
4183,15300,-43.825,170.625,3607,2.23431
4184,14141,-43.975,170.425,2575,2.22874
4185,14140,-43.925,170.425,2574,2.23061
4186,14139,-43.875,170.425,2573,2.23248
4187,14138,-43.825,170.425,2572,2.23435
4188,14037,-43.975,170.225,2480,2.22877
4189,14036,-43.925,170.225,2479,2.23065
4190,14034,-43.825,170.225,2477,2.23439
4191,13944,-43.975,170.375,2396,2.22875
4192,13943,-43.925,170.375,2395,2.23062
4193,13942,-43.875,170.375,2394,2.23249
4194,13941,-43.825,170.375,2393,2.23436
4195,13834,-43.975,170.175,2294,2.22878
4196,13833,-43.925,170.175,2293,2.23066
4197,13832,-43.875,170.175,2292,2.23253
4198,13831,-43.825,170.175,2291,2.23441
4199,13743,-43.975,170.325,2215,2.22875
4200,13742,-43.925,170.325,2214,2.23063
4201,13741,-43.875,170.325,2213,2.2325
4202,13740,-43.825,170.325,2212,2.23437
4203,13683,-43.975,170.125,2161,2.22879
4204,13682,-43.925,170.125,2160,2.23067
4205,13681,-43.875,170.125,2159,2.23255
4206,13680,-43.825,170.125,2158,2.23442
4207,13433,-43.975,170.275,1937,2.22876
4208,13432,-43.925,170.275,1936,2.23064
4209,13431,-43.875,170.275,1935,2.23251
4210,13430,-43.825,170.275,1934,2.23438
4211,14190,-43.975,170.075,2619,2.2288
4212,14189,-43.925,170.075,2618,2.23068
4213,14188,-43.875,170.075,2617,2.23256
4214,14187,-43.825,170.075,2616,2.23444
4215,13991,-43.975,170.025,2437,2.22882
4216,13990,-43.925,170.025,2436,2.2307
4217,13989,-43.875,170.025,2435,2.23257
4218,13988,-43.825,170.025,2434,2.23445
4219,13782,-43.975,169.975,2249,2.22883
4220,13781,-43.925,169.975,2248,2.23071
4221,13780,-43.875,169.975,2247,2.23259
4222,13779,-43.825,169.975,2246,2.23447
4223,13778,-43.775,169.975,2245,2.23635
4224,13527,-43.975,169.925,2022,2.22884
4225,13524,-43.925,169.925,2021,2.23072
4226,13522,-43.825,169.925,2019,2.23449
4227,13521,-43.775,169.925,2018,2.23637
4228,13461,-43.975,169.875,1964,2.22886
4229,13460,-43.925,169.875,1963,2.23074
4230,13459,-43.875,169.875,1962,2.23262
4231,13458,-43.825,169.875,1961,2.23451
4232,13457,-43.775,169.875,1960,2.23639
4233,13289,-43.975,169.825,1805,2.22887
4234,13288,-43.925,169.825,1804,2.23076
4235,13284,-43.875,169.825,1803,2.23264
4236,13283,-43.825,169.825,1802,2.23453
4237,13282,-43.775,169.825,1801,2.23641
4238,15088,-43.975,169.575,3415,2.22896
4239,15087,-43.925,169.575,3414,2.23085
4240,15086,-43.875,169.575,3413,2.23274
4241,15085,-43.825,169.575,3412,2.23463
4242,15084,-43.775,169.575,3411,2.23653
4243,14816,-43.975,169.525,3170,2.22898
4244,14815,-43.925,169.525,3169,2.23087
4245,14814,-43.875,169.525,3168,2.23276
4246,14813,-43.825,169.525,3167,2.23466
4247,14808,-43.775,169.525,3166,2.23655
4248,14521,-43.975,169.475,2908,2.229
4249,14520,-43.925,169.475,2907,2.23089
4250,14519,-43.875,169.475,2906,2.23279
4251,13367,-43.975,169.775,1877,2.22889
4252,13366,-43.925,169.775,1876,2.23077
4253,13364,-43.875,169.775,1875,2.23266
4254,13363,-43.825,169.775,1874,2.23455
4255,13362,-43.775,169.775,1873,2.23643
4256,13300,-43.975,169.725,1816,2.2289
4257,13299,-43.925,169.725,1815,2.23079
4258,13298,-43.875,169.725,1814,2.23268
4259,13263,-43.825,169.725,1786,2.23457
4260,13262,-43.775,169.725,1785,2.23646
4261,13199,-43.975,169.675,1728,2.22892
4262,13198,-43.925,169.675,1727,2.23081
4263,13197,-43.875,169.675,1726,2.2327
4264,13196,-43.825,169.675,1725,2.23459
4265,13195,-43.775,169.675,1724,2.23648
4266,13084,-43.975,169.625,1628,2.22894
4267,13083,-43.925,169.625,1627,2.23083
4268,13081,-43.825,169.625,1625,2.23461
4269,13080,-43.775,169.625,1624,2.2365
4270,14910,-43.975,169.325,3259,2.22906
4271,14908,-43.925,169.325,3258,2.23096
4272,14906,-43.825,169.325,3256,2.23476
4273,14905,-43.775,169.325,3255,2.23666
4274,14625,-43.975,169.275,2999,2.22908
4275,14624,-43.925,169.275,2998,2.23098
4276,14623,-43.875,169.275,2997,2.23288
4277,14622,-43.825,169.275,2996,2.23478
4278,14621,-43.775,169.275,2995,2.23668
4279,14518,-43.825,169.475,2905,2.23468
4280,14517,-43.775,169.475,2904,2.23658
4281,14448,-43.975,169.225,2849,2.22911
4282,14447,-43.925,169.225,2848,2.23101
4283,14444,-43.875,169.225,2847,2.23291
4284,14443,-43.825,169.225,2846,2.23481
4285,14324,-43.975,169.425,2737,2.22902
4286,14323,-43.925,169.425,2736,2.23091
4287,14322,-43.875,169.425,2735,2.23281
4288,14321,-43.825,169.425,2734,2.23471
4289,14320,-43.775,169.225,2733,2.8175
4290,13076,-43.775,169.425,1620,2.2366
4291,13017,-43.925,169.175,1566,2.23103
4292,13016,-43.875,169.175,1565,2.23294
4293,13015,-43.825,169.175,1564,2.23484
4294,13014,-43.775,169.175,1563,3.14644
4295,12891,-43.975,169.375,1467,2.22904
4296,12890,-43.925,169.375,1466,2.23094
4297,12889,-43.875,169.375,1465,2.23283
4298,12888,-43.825,169.375,1464,2.23473
4299,12886,-43.775,169.375,1463,2.23663
4300,15015,-43.925,169.125,3355,2.23106
4301,15014,-43.875,169.125,3354,2.23296
4302,15013,-43.825,169.125,3353,2.57733
4303,14745,-43.925,169.075,3110,2.17101
4304,14744,-43.875,169.075,3109,2.15144
4305,14743,-43.825,169.075,3108,1.66246
4306,14562,-43.925,169.025,2944,2.23111
4307,14269,-43.925,168.975,2685,2.72964
4308,12831,-43.925,168.925,1414,3.20074
4309,14904,-43.725,169.325,3254,2.77025
4310,14620,-43.725,169.275,2994,3.36248
